,,pr
2309,False,9.881373681128025
2309,True,578.3623728901148
2310,False,2.416848437860608
2310,True,507.1146276779473
2311,False,9.00127636268735
2311,True,365.55751226842403
2312,False,39.486409490928054
2312,True,615.2743998449296
2313,False,76.13192209973931
2313,True,645.283348672092
2314,False,27.77106869034469
2314,True,712.6783135347068
2315,False,11.69318868778646
2315,True,1173.2654878869653
2316,False,23.730360623449087
2316,True,685.9240090940148
2317,False,100.75831487774849
2317,True,745.8758238237351
2318,False,37.49687341041863
2318,True,578.013357357122
2319,False,40.96924569458176
2319,True,346.63203530944884
2320,False,53.24883358553496
2320,True,611.2928294576705
2321,False,44.876159727573395
2321,True,553.7511253729463
2322,False,50.59605552814901
2322,True,570.8475549705327
2323,False,62.79271789826453
2323,True,537.7220029011369
2324,False,29.670155653730035
2324,True,767.80940531753
2325,False,7.730283332057297
2325,True,307.3272237321362
2326,False,28.509437246248126
2326,True,545.4430671874434
2327,False,36.16491963621685
2327,True,612.1859321370721
2328,False,34.34952073730528
2328,True,345.7214727066457
2329,False,29.7635254450186
2329,True,706.9473309908062
2330,False,39.8251699749424
2330,True,1035.0097061600536
2331,False,74.6530790347606
2331,True,583.938710577786
2332,False,6.469080783426762
2332,True,628.6279735621065
2333,False,15.781012270599604
2333,True,621.8544763047248
2334,False,38.72832669876516
2334,True,384.77937038987875
2335,False,45.855581341311336
2335,True,654.7247164417058
2336,False,48.06664232164621
2336,True,259.1939660254866
2337,False,26.42924899701029
2337,True,581.7861712072045
2338,False,44.23785412218422
2338,True,504.1997609194368
2339,False,90.910120960325
2339,True,740.0128237903118
2340,False,59.90959508344531
2340,True,994.3442256655544
2341,False,127.9156421776861
2341,True,660.260539362207
2342,False,51.57346799969673
2342,True,862.9414695315063
2343,False,4.937785025690359
2343,True,564.25387468189
2344,False,28.937553009018302
2344,True,716.5586146060377
2345,False,42.76607385836542
2345,True,949.7512845788151
2346,False,94.69338599592447
2346,True,570.1169652398676
2347,False,34.6866216044873
2347,True,497.29785080999136
2348,False,29.443609155714512
2348,True,1135.0520547945052
2349,False,71.14986428059638
2349,True,465.54371933452785
2350,False,46.79000093601644
2350,True,768.1485769338906
2351,False,97.00156222097576
2351,True,928.4999640192877
2352,False,28.718581655994058
2352,True,552.7492272667587
2353,False,36.459138896320574
2353,True,427.81891389749944
2354,False,23.695938661694527
2354,True,396.19437460787594
2355,False,61.19338602293283
2355,True,443.38825084269047
2356,False,7.5874927919358015
2356,True,340.1117779780179
2357,False,73.00830320455134
2357,True,397.29660409502685
2358,False,62.756441440433264
2358,True,483.1404831726104
2359,False,21.287654852494597
2359,True,642.6374756265432
2360,False,34.916336461901665
2360,True,616.5558905806392
2361,False,40.3931989800185
2361,True,799.8035186436027
2362,False,24.45999418850988
2362,True,421.8257118947804
2363,False,65.11328467167914
2363,True,462.6104509457946
2364,False,87.5027415342629
2364,True,934.0920328628272
2365,False,67.51452893950461
2365,True,526.1345846112818
2366,False,38.75802252442037
2366,True,854.0071436204016
2367,False,13.433670345693827
2367,True,410.6963302474469
2368,False,68.78594253212214
2368,True,711.3337774761021
2369,False,74.81882823631167
